weight	rules	id	url	regNumber	orgname	proctype	pubdate	okdp_codes	max_price	procname	headAgency_fullName	okogu_name	factualAddress_region_fullName	Column	Column2
4.0	LT	2872896.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2872896	3.421000152E9	Главное управление Министерства внутренних дел Российской Федерации по Самарской области	notificationEF	2012-03-07T13:22:07	5020300,5020400,5020600,5020700,5020800,5020820,5020850	1100000.0	Техническое обслуживание и текущий ремонт автомобилей иностранных марок: Reno «Logan» - 11 шт; BМW (745, 525) -2 шт; Аudi (80, А8) -5 шт; Ford (Focus, Mondeo) - 52 шт; VW «M/VEN» - 1 шт; Kia cpektra - 30 шт; Мersedes ML 320 - 1 шт; Волга «Сайбер» - 4 шт; Хундай (Соната, Акцент) - 4 шт; Chevrolet Cruze - 1шт. Fiat ( Аlbea, Ducato)- 35 шт; Ssang Yong Rexton -1 шт; Всего 151 единица. автотранспорта. в соответствии с техническим заданием (Приложение №1 к документации об открытом аукционе в электронной форме)	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Самарская обл		
4.0	LT,MS	4305268.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4305268	1.012000081E9	Государственный комитет Республики Башкортостан по размещению государственных заказов	notificationEF	2012-09-18T10:15:58	1819040.0	990559.2	Открытый аукцион в электронной форме  №3008-з/2 на право заключения государственного контракта на поставку тeхнических срeдств pеабилитации (калоприемники двухкомпонентные дренируемые)	Министерство финансов Республики Башкортостан	Органы исполнительной власти  субъектов Российской Федерации, осуществляющие другие функции	Башкортостан Респ		
4.0	MS,LT	4354799.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4354799	1.012000081E9	Государственный комитет Республики Башкортостан по размещению государственных заказов	notificationEF	2012-09-24T15:57:43	3311040.0	660000.0	Открытый аукцион в электронной форме  №3365-з на право заключения государственного контракта на пoставку ультрaзвукoвых мoeк	Министерство финансов Республики Башкортостан	Органы исполнительной власти  субъектов Российской Федерации, осуществляющие другие функции	Башкортостан Респ		
4.0	MS	2666147.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2666147	3.583003087E9	управление социальной защиты населения Целинского района Ростовской области	notificationZK	2012-01-31T11:28:17	8514010.0	497743.68	Оказание услуг по санаторному оздо-ровлению детей из малоимущих семей в санаторных оздоровительных лагерях круглогодичного действия в феврале-марте 2012 года по профилю лечения заболеваний опорно-двигательного ап-парата, костно-мышечной системы, ор-ганов дыхания, нервной системы, систе-мы органов кровообращения для детей в возрасте от 6 лет до 18 лет.	Финансовый отдел Администрации Целинского района	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Ростовская обл		
4.0	MS	5025528.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5025528	3.352000148E9	"государственное бюджетное учреждение культуры ""Научно-производственный центр по охране, учету и реставрации памятников истории и культуры Калининградской области"""	notificationZK	2012-12-03T12:38:19	4560000.0	497079.0	Разработка сметной (проектной) до-кументации для выполнения ре-монтно-реставрационных и восста-новительных работ на воинских за-хоронениях и мемориальных ком-плексах (на территории мемориаль-ного комплекса «Парк Победы» по ул. Горная в г. Калининграде).	Служба государственной охраны объектов культурного наследия Калининградской области	культуры	Калининградская обл		
4.0	LT	4442917.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4442917	3.513000527E9	"Муниципальное казенное образовательное учреждение школа-интернат для детей-сирот и детей, оставшихся без попечения родителей, ""Кадеты Барабы"" Барабинского района Новосибирской области"	notificationEF	2012-10-04T15:03:36	5131103.0	325036.0	Пocтaвaka oдeжды для вoспитaнников из числа выпускникoв МКОУ ШИ «КБ» Барабинского района Новосибирской области	администрация Барабинского района	Муниципальные организации	Новосибирская обл		
4.0	LT	2769828.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2769828	1.69100001E9	Челябинский областной суд	notificationZK	2012-02-17T18:12:52	7250030.0	292170.0	На поставку товаров, выполнение работ, оказание услуг для государственных нужд № 05  на право заключения контракта на восстановление, заправку и техническое обслуживание по программе регенерации картриджей  для лазерных принтеров HP-LJ 1200/1000, HP LJ Р2015/2014, HP LJ2300, EPSON 6200L, HP LJ 1160/1320, HP LJ 1010/1018/1020/3030/3050, HP LJ 5L/6L/3100/3150, НР LJ 1100, Куосеrа КМ 3050/4050/5050, Куосеrа КМ 1635, Куосеrа КМ 5530, Куосеrа КМ 1620, CANON LBP 1120, Canon  image RUNNER ADVANCE 6055, SAMSUNG ML 1610/1615, CANON IR 2200/3300 	Судебный департамент при Верховном Суде Российской Федерации	Система федеральных судов общей юрисдикции	Челябинская обл		
4.0	MS,LT	5085034.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5085034	3.322000065E9	"Государственное бюджетное учреждение ""Пансионат ветеранов войны и труда"""	notificationZK	2012-12-06T17:36:40	4520000.0	249504.89	"Запрос котировок выполнeние рeмонтных работ в административном помещeнии  № 7 корпуса № 1 для ГБУ ""Пансионат ВВ и Т"""	министерство социальной политики Нижегородской области	труда и  социальных вопросов	Нижегородская обл		
4.0	LT	2524285.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2524285	1.453000146E9	"Администрация муниципального образования ""Морозовское городское поселение Всеволожского муниципального района Ленинградской области"""	notificationZK	2011-12-23T18:06:14	7499000.0	247000.0	Выполнение рaбoт по мeжeвaнию зeмeльныx учaсткoв, расположенных под следующими объектами: под многоквартирными жилыми домами: ул. Первомайская, дома  под №№1,4,6,8, ул. Хесина, дома под №№8,14,17, ул. Мира, дом под №15, ул. Ладожская, дом под №46, ул. Новая, дома под №№1,3, ул. Рабочего Батальона, дом №24, под объектами муниципальной собственности «Морозовское городское поселение Всеволожского муниципального района Ленинградской области»:  зданием администрации, расположенного по адресу:  г.п.им.Морозова, ул. Спорта, д.5  		Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Ленинградская обл		
4.0	LT	3083517.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3083517	1.163000001E9	Окружная администрация города Якутска	notificationZK	2012-04-05T18:03:11	4540020.0	241039.33	Bыпoлнeниe  пoкpacoчныx paбoт пищеблока летнего лaгepя в 2012 году.		Местные администрации (исполнительно-распорядительные органы) городских округов	Саха /Якутия/ Респ		
4.0	LT	5065336.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5065336	1.732000248E9	Управление социальной защиты населения Троицкого и Новомосковского административных округов города Москвы	notificationZK	2012-12-05T16:17:01	4560101.0	214835.99	Оказание услуг по проектированию слаботочных систем (cистема пожарной сигнализации, система оповещения о пожаре, cистема охранной сигнализации, cистема видеонаблюдения, cистема телефо-низации) для УСЗН Троицкого Новомосковского АО г. Москвы	Департамент социальной защиты населения города Москвы	труда и  социальных вопросов	Москва		
4.0	LT	2327386.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2327386	3.011000511E9	"федеральное бюджетное учреждение ""Кадастровая палата"" по Республике Башкортостан"	notificationZK	2011-12-01T15:57:38	5230000.0	194392.0	Поставка: 1. Сплит-системы LESSАR LS/ LU H09KЕА2 2,6 кВт или эквивалент, в количестве 3 штук. Холодопроизводительность не менее 2,6 кВт, объем рециркулируемого воздуха не менее 520 м3/час;       2. Сплит-системы LESSАR LS/ LU H07KЕА2 2,2 кВт или эквивалент, в количестве 6 штук. Холодопроизводительность не менее 2,2 кВт, объем рециркулируемого воздуха не менее 400 м3/час; в соответствии с Приложением № 2 к настоящему извещению о проведении размещения заказа путем запроса котировок.   	"федеральное государственное бюджетное учреждение ""Федеральная кадастровая палата Федеральной службы государственной регистрации, кадастра и картографии"""	Федеральная служба государственной регистрации, кадастра и картографии	Башкортостан Респ		
4.0	LT	4517672.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4517672	1.112000024E9	Министерство здравоохранения Республики Татарстан	notificationEF	2012-10-12T16:53:10	2423970.0	160844.8	"Поставка расходных материалов для проведения эндоскопических исследований в ГАУЗ ""ДРКБ МЗ РТ"" (Обязательно взаимодействие поставляемых принадлежностей с эндоскопическим оборудованием фирмы «OLYMPUS», Япония: GIF-Е Гастродуоденофиброскоп, GIF-XP160 Гастровидеоскоп, ВF-ХР60 Бронхофиброскоп, РСF-20 Колонофиброскоп, РJF-160 Дуоденовидеоскоп)     "	Министерство финансов Республики Татарстан	здравоохранения	Татарстан Респ		
4.0	MS,LT	2917536.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2917536	1.483000239E9	Администрация сельского поселения Квашёнковское Талдомского муниципального района Московской области	notificationZK	2012-03-14T10:44:51	4530303.0	158000.0	выпoлнение работ по монтажу и пускoналадке cистем очистки воды с.Квашёнки	Администрация сельского поселения Квашёнковское Талдомского муниципального района Московской области	Местные администрации (исполнительно-распорядительные органы) сельских поселений	Московская обл		
4.0	LT	5094422.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5094422	1.431000064E9	Межрайонная инспекция Федеральной налоговой службы № 3 по Курганской области	notificationZK	2012-12-07T16:15:15	3020365.0	150295.0	Поставка картриджа TK-110Е Kyocera (Original)  или эквивалент для  многофункционального устройства Kyocera Mita FS 1116 в количестве 5шт., картриджа TK-130Е Kyocera (Original) или эквивалент для  принтера Kyocera FS – 1300DN в количестве 5 шт.,  картриджа НР Q2612A (Original) или эквивалент для  HP Laser Jet 1010/1012/1020/ 1022 в количестве 14 шт., картриджа  Хerox 106R01149 black (Original)  или эквивалент для  принтера Хerox Phaser 3500 DN в количестве 5 шт., картриджа  НР C8543X(C) (Original)  или эквивалент для принтера HP Laser Jet 9050 dn Printer в количестве 3 шт.  (в соответствии с Техническим заданием).	Управление Федеральной налоговой службы по Курганской области	Федеральная налоговая служба	Курганская обл		
4.0	LT	5193640.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5193640	3.01300167E9	государственное бюджетное учреждение здравоохранения Республики Башкортостан Инфекционная клиническая больница № 4 города Уфа	notificationZK	2012-12-20T09:22:17	1511131.0	141600.0	Пocтaвкa мяco гoвядины, бecкостнoe для нужд  государственного бюджетного учреждения здравоохранения Республики Башкортостан Инфекционная клиническая больница № 4 города Уфа  	Министерство здравоохранения Республики Башкортостан	здравоохранения	Башкортостан Респ		
4.0	LT,MS	3942533.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3942533	2.39100004E9	Управление Пенсионного фонда Российской Федерации (государственное учреждение) в г. Кемерово и Кемеровском районе Кемеровской области (межрайонное)	notificationZK	2012-08-01T10:28:11	3020220.0	116854.0	Поставка запaсных частей для счeтно-вычислительной тeхники	Отделение Пенсионного фонда Российской Федерации (государственное учреждение) по Кемеровской области	Пенсионный фонд Российской Федерации	Кемеровская обл		
4.0	LT	2678420.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2678420	3.201000307E9	"Федеральное бюджетное учреждение здравоохранения ""Центр гигиены и эпидемиологии в Приморском крае"""	notificationZK	2012-02-02T13:41:07	1020000.0	116000.0	Пocтaвкa угля мaрки Б, группы 3Б, клacca крупнocти ПКО (или эквивалент) 	Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека	Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека	Приморский край		
4.0	MS	4925116.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4925116	3.583003929E9	Департамент жилищно-коммунального хозяйства и энергетики города Ростова-на-Дону	notificationZK	2012-11-23T17:50:06	7310000.0	100000.0	Оказание услуг по интеграции сведений, необходимых для расчета индикаторов «Муниципальной программы энергосбережения и повышения энергетической эффек-тивности города Ростова-на-Дону» и формированию по итогам 2011 года целевых показа-телей «Муниципальной программы энергосбережения и повышения энергетической эф-фективности города Ростова-на-Дону», утвержденной постановлением администрации го-рода Ростова-на-Дону от 14.10.2010 №782 (ред. от 22.11.2011)	Муниципальное казначейство города Ростова-на-Дону	Муниципальные организации	Ростовская обл		
4.0	MS	5167735.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5167735	1.222000025E9	комитет государственного заказа Правительства Хабаровского края	notificationEF	2012-12-17T18:13:03	2423567.0	81389.33	Поставка лекарственного препарата для медицинского приме-нения Репарации тканей стимулятор для нужд краевого госу-дарственного бюджетного учреждения здравоохранения «Ро-дильный дом № 3» министерства здравоохранения Хабаровско-го края	Правительство Хабаровского края	Правительства (Администрации) субъектов Российской Федерации	Хабаровский край		
4.0	LT	2210405.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2210405	3.73100011E9	"федеральное государственное учреждение ""Аналитический центр при Правительстве Российской Федерации"""	notificationEF	2011-11-23T20:24:55	3010000.0	75700.0	Поставка комплекта картриджей для лазерного принтера HPCLJ 5500/5550 (тип картриджей С9730A, С9731A, С9732A, С9733A) 	Управление делами Президента Российской Федерации	Другие организации,  по которым осуществляется федеральное статистическое наблюдение	Москва		
4.0	LT	3412448.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3412448	3.321000291E9	"Федеральное бюджетное учреждение ""Государственный региональный центр стандартизации, метрологии и испытаний в Нижегородской области"""	notificationZK	2012-05-23T14:32:35	3319115.0	48000.0	поставку датчика  давления Метран-150СD 1 (0…6.3 кПа) 2 2 1 1 L3 AM5 IM S5В1 K01 PA с клапанным блоком  0104 МW 3 2 C 1 1 DO 2 L4   и блоком  питания Метран-602-Ехia-1-420-DIN-ГП. Эквивалент недопустим  согласно  проектной документации с энергоснабжающей компанией.	Федеральное агентство по техническому регулированию и метрологии	Федеральное агентство по техническому регулированию и метрологии	Нижегородская обл		
3.0	MS	4963802.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4963802	8.183000053E9	"Муниципальное казенное учреждение города Сочи ""Управление капитального ремонта"""	notificationZK	2012-11-28T09:55:52	4520080.0	4.448656168E7	" Выполнение строительно-монтажных работ по капитальному ремонту на основании проектно-сметной документации «Капитальный ремонт жилых домов, расположенных по адресу:  ул. 98 км 4, ул. 98 км 5, ул. Авиационная 9, ул. Авиационная 11, ул. Авиационная 15, ул. Демократическая 110, ул. Жемчужная 5, ул. Кирова 39, ул. Кирова 131, ул. Крупской 38, ул. Лесная 6, ул. Просвешения 48, ул. Просвешения 66, ул. Просвешения 68, ул. Станиславского 4а, по мероприятию «Приведение внешнего облика города Сочи к единой архитектурной концепции (проектно-изыскательские работы, капитальный ремонт)», краевой целевой программы «Обеспечение строительства олимпийских объектов и развития города Сочи как горноклиматического и бальнеологического курорта», утвержденной постановлением главы администрации (губернатора) Краснодарского края от 19.08.2009 № 723, в соответствии с требованиями частей 33-38 статьи 65 Федерального закона от 21 июля 2005 года №94-ФЗ ""О размещении заказов на поставки товаров, выполнение работ, оказание услуг для государственных и муниципальных нужд»   "	Департамент строительства администрации города Сочи	Муниципальные организации	Краснодарский край		
3.0	MS	4818334.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4818334	8.183000053E9	"Муниципальное казенное учреждение города Сочи ""Управление капитального ремонта"""	notificationZK	2012-11-15T20:41:24	4520080.0	4.448656168E7	"Выполнение строительно-монтажных работ по капитальному ремонту на основании проектно-сметной документации «Капитальный ремонт жилых домов, расположенных по адресу:  ул. 94 км 4, ул. 94 км 5, ул. Авиационная 9, ул. Авиационная 11, ул. Авиационная 15, ул. Демократическая 110, ул. Жемчужная 5, ул. Кирова 39, ул. Кирова 131, ул. Крупской 38, ул. Лесная 6, ул. Просвешения 48, ул. Просвешения 66, ул. Просвешения 68, ул. Станиславского 4а, по мероприятию «Приведение внешнего облика города Сочи к единой архитектурной концепции (проектно-изыскательские работы, капитальный ремонт)», краевой целевой программы «Обеспечение строительства олимпийских объектов и развития города Сочи как горноклиматического и бальнеологического курорта», утвержденной постановлением главы администрации (губернатора) Краснодарского края от 19.08.2009 № 723, в соответствии с требованиями частей 33-38 статьи 65 Федерального закона от 21 июля 2005 года №94-ФЗ ""О размещении заказов на поставки товаров, выполнение работ, оказание услуг для государственных и муниципальных нужд»"	Департамент строительства администрации города Сочи	Муниципальные организации	Краснодарский край		
3.0	MS	4750819.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4750819	1.732000008E9	Префектура Юго-Восточного административного округа города Москвы	notificationEF	2012-11-09T18:04:11	4560227.0	3.0E7	"Откыртый ауцион в электонной форме на право заключения государственного контракта  на выполнение работ по благоустройству  пешеходной зоны мкр. № 3  ""Жулебино"" "	Департамент финансов города Москвы	Правительства (Администрации) субъектов Российской Федерации	Москва		
3.0	MS	3378320.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3378320	1.222000025E9	комитет государственного заказа Правительства Хабаровского края	notificationEF	2012-05-18T17:44:33	7241000.0	2.305E7	Выполнение работ по разработке и внедрению автоматизи-рованной информационной системы многофункциональ-ных центров предоставления государственных и муници-пальных услуг с передачей прав на ее использование	Правительство Хабаровского края	Правительства (Администрации) субъектов Российской Федерации	Хабаровский край		
3.0	MS	4624855.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4624855	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-10-26T12:00:03	4530232.0	1.122012323E7	№ 12-1362Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Калининского района: 1. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа № 78 г. Челябинска, 2. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа №151 г. Челябин-ска, 3. Муниципальном бюджетном дошкольном общеобразовательном учреждении № 384 г. Челябинска, 4. Муниципальном бюджетном дошкольном общеобразовательном учреж-дении №452 г. Челябинска, 5. Муниципальном бюджетном дошкольном общеобразова-тельном учреждении №454 г. Челябинска, 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении №455 г. Челябинска, 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении №462 г. Челябинска.	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	MS	4779703.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4779703	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-11-13T16:37:48	4530232.0	1.122012323E7	№ 12-1362Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Калининского района: 1. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа № 78 г. Челябинска, 2. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа №151 г. Челябин-ска, 3. Муниципальном бюджетном дошкольном общеобразовательном учреждении № 384 г. Челябинска, 4. Муниципальном бюджетном дошкольном общеобразовательном учреж-дении №452 г. Челябинска, 5. Муниципальном бюджетном дошкольном общеобразова-тельном учреждении №454 г. Челябинска, 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении №455 г. Челябинска, 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении №462 г. Челябинска.	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	MS	4766871.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4766871	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-11-12T18:01:08	4530232.0	1.122012323E7	№ 12-1362Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Калининского района: 1. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа № 78 г. Челябинска, 2. Муниципальном автономном общеобразовательном учреждении средняя общеобразовательная школа №151 г. Челябин-ска, 3. Муниципальном бюджетном дошкольном общеобразовательном учреждении № 384 г. Челябинска, 4. Муниципальном бюджетном дошкольном общеобразовательном учреж-дении №452 г. Челябинска, 5. Муниципальном бюджетном дошкольном общеобразова-тельном учреждении №454 г. Челябинска, 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении №455 г. Челябинска, 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении №462 г. Челябинска.	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	MS	4624860.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4624860	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-10-26T12:04:35	4530232.0	1.096910754E7	№ 12-1363Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Центрального района: 1. Муниципальном бюджетном общеобразова-тельном учреждении гимназия №1 г. Челябинска; 2. Муниципальном бюджетном общеоб-разовательном учреждении гимназия №10 г. Челябинска; 3. Муниципальном бюджетном общеобразовательном учреждении гимназия №63 г. Челябинска;. 4. Муниципальном бюд-жетном дошкольном общеобразовательном учреждении детский сад № 211 г. Челябинска;. 5. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 7 г. Челябинска;. 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 70 г. Челябинска; 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 84 г. Челябинска	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	MS	4779884.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4779884	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-11-13T16:47:47	4530232.0	1.096910754E7	№ 12-1363Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Центрального района: 1. Муниципальном бюджетном общеобразова-тельном учреждении гимназия №1 г. Челябинска; 2. Муниципальном бюджетном общеоб-разовательном учреждении гимназия №10 г. Челябинска; 3. Муниципальном бюджетном общеобразовательном учреждении гимназия №63 г. Челябинска;. 4. Муниципальном бюд-жетном дошкольном общеобразовательном учреждении детский сад № 211 г. Челябинска;. 5. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 7 г. Челябинска;. 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 70 г. Челябинска; 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 84 г. Челябинска	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	MS	4767911.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4767911	1.693000001E9	Управление муниципального заказа Администрации города Челябинска	notificationEF	2012-11-12T18:17:51	4530232.0	1.096910754E7	№ 12-1363Э Выполнение работ по установке автоматизированного индивидуального теплового пункта на объектах Центрального района: 1. Муниципальном бюджетном общеобразова-тельном учреждении гимназия №1 г. Челябинска; 2. Муниципальном бюджетном общеоб-разовательном учреждении гимназия №10 г. Челябинска; 3. Муниципальном бюджетном общеобразовательном учреждении гимназия №63 г. Челябинска;. 4. Муниципальном бюд-жетном дошкольном общеобразовательном учреждении детский сад № 211 г. Челябинска;. 5. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 7 г. Челябинска;. 6. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 70 г. Челябинска; 7. Муниципальном бюджетном дошкольном общеобразовательном учреждении детский сад № 84 г. Челябинска	Комитет финансов города Челябинска	Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Челябинская обл		
3.0	LT,MS	3921271.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3921271	1.313000006E9	Администрация городского округа город Воронеж	notificationEF	2012-07-27T16:03:45	4530000,4540000	8883731.0	кaпитaльный рeмонт отделения амбулаторно-поликлинической помощи в МБУЗ ГО г.Воронеж “Городская поликлиника №3”, расположенного по адресу: ул. Остроухова, д.1	управление финансово-бюджетной политики администрации городского округа город Воронеж	Представительные органы муниципальных районов	Воронежская обл		
3.0	MS	3776040.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3776040	1.222000025E9	комитет государственного заказа Правительства Хабаровского края	notificationEF	2012-07-09T19:03:13	7422090.0	7046760.0	Оказание услуг по проведению энергетического обследо-вания (энергоаудита) объектов краевого государственно-го казенного учреждения «Управление по делам граж-данской обороны, чрезвычайным ситуациям и пожарной безопасности Хабаровского края»	Правительство Хабаровского края	Правительства (Администрации) субъектов Российской Федерации	Хабаровский край		
3.0	MS	3735875.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3735875	1.222000025E9	комитет государственного заказа Правительства Хабаровского края	notificationEF	2012-07-04T09:27:06	7422090.0	7046760.0	Оказание услуг по проведению энергетического обследо-вания (энергоаудита) объектов краевого государственно-го казенного учреждения «Управление по делам граж-данской обороны, чрезвычайным ситуациям и пожарной безопасности Хабаровского края»	Правительство Хабаровского края	Правительства (Администрации) субъектов Российской Федерации	Хабаровский край		
3.0	LT	2872093.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2872093	1.722000011E9	Комитет по транспорту	notificationEF	2012-03-07T09:55:45	2919564.0	6442444.03	Поставка вентиляционных установок для СТП-V-5 станции «Бухарестская» для строительства Фрунзенского радиуса метрополитена от станции «Садовая» («Площадь Мира–III») до станции «Международная» («Улица Белы Куна») с участком переключения от станции «Достоевская» до станции «Спасская» («Площадь Мира–II») для государственных нужд Санкт-Петербурга	Комитет финансов Санкт-Петербурга	транспорта и дорожного строительства	Санкт-Петербург		
